,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Location
3139,29/01/2016,23:00:56,chinese,male,thin,59.0,yes,baby,34.0,1.0,21.0,3.043236498,101.4314198,"Lebuh Sembilang 2, Teluk Pulai, Majlis Perbandaran Klang, Klang, Selangor, 41400, Malaysia"
3140,04/01/2016,7:44:27,malay,male,moderate,49.0,no,toddler,32.0,3.0,16.0,3.054975704,101.507195,"Jalan Tukul 16/5, Seksyen 16, Shah Alam, Petaling, Selangor, 40200, Malaysia"
3141,09/02/2016,5:54:42,indian,female,moderate,18.0,no,young,52.0,2.0,10.0,3.014746141,101.4000765,"Jalan Sireh, Kampung Raja Uda, Pandamaran, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 41250, Malaysia"
3142,07/12/2015,3:47:33,indian,female,moderate,58.0,yes,baby,34.0,3.0,14.0,3.041640742,101.4298868,"Jalan Teluk Pulai, Teluk Pulai, Majlis Perbandaran Klang, Klang, Selangor, 41400, Malaysia"
3143,27/02/2016,19:39:59,malay,male,moderate,18.0,no,no_kids,17.0,2.0,15.0,3.020701348,101.4676992,"Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3144,15/02/2016,8:55:14,foreigner,male,thin,54.0,no,toddler,29.0,4.0,10.0,3.06663218,101.3818539,"Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia"
3145,18/12/2015,23:37:06,malay,female,moderate,49.0,no,toddler,11.0,3.0,7.0,3.038010431,101.401304,"Majlis Perbandaran Klang, Klang, Selangor, 41250, Malaysia"
3146,18/01/2016,20:34:36,chinese,female,fat,59.0,no,no_kids,33.0,5.0,11.0,3.08043799,101.4257286,"Kawasan Rehat Klang Utara, Lebuhraya Baru Selat Klang Utara, Bandar Bukit Raja, Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia"
3147,07/01/2016,18:30:34,chinese,female,moderate,18.0,no,no_kids,52.0,0.0,17.0,3.029614088,101.3876718,"Jalan Sultanah, Bandar Sultan Suleiman, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 41250, Malaysia"
3148,01/12/2015,22:04:14,foreigner,male,thin,43.0,no,no_kids,46.0,5.0,21.0,3.000779918,101.3794936,"Lingkaran Sultan Hishamuddin, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42009, Malaysia"
3149,13/02/2016,14:09:00,malay,female,fat,52.0,no,no_kids,51.0,5.0,9.0,3.024639666,101.5244598,"Jalan Batu Bata, Seksyen 25, Taman Sri Muda, Shah Alam, Klang, Selangor, 40470, Malaysia"
3150,05/12/2015,14:51:02,chinese,male,moderate,19.0,yes,toddler,41.0,3.0,14.0,3.049048198,101.5296961,"Jalan Tajak Dua 19/4B, Seksyen 19, Shah Alam, Petaling, Selangor, 40420, Malaysia"
3151,30/01/2016,19:45:20,indian,female,moderate,26.0,no,young,14.0,0.0,9.0,3.003757177,101.5005622,"Jalan Bukit Kemuning, Taman Jati Indah, Shah Alam, Klang, Selangor, 40470, Malaysia"
3152,11/12/2015,15:42:22,malay,male,fat,48.0,no,young,16.0,2.0,8.0,3.06829044,101.4408227,"Jalan Sentosa 63, Majlis Perbandaran Klang, Klang, Selangor, 41400, Malaysia"
3153,30/12/2015,3:55:17,foreigner,female,fat,47.0,no,no_kids,46.0,4.0,9.0,2.996837647,101.5121863,"Jalan Klinik, Seksyen 32, Shah Alam, Klang, Selangor, 40470, Malaysia"
3154,14/12/2015,14:48:03,chinese,female,thin,56.0,no,young,49.0,1.0,18.0,3.042903963,101.4633555,"Jalan Bukit Kuda, Taman Ros, Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3155,20/12/2015,2:21:18,foreigner,male,moderate,50.0,no,toddler,34.0,4.0,17.0,3.078614472,101.4675087,"Majlis Perbandaran Klang, Klang, Selangor, 41150, Malaysia"
3156,11/01/2016,6:37:26,indian,male,moderate,43.0,no,no_kids,31.0,3.0,11.0,3.01727899,101.5133026,"Persiaran Tun Teja, Seksyen 35, Alam Impian, Shah Alam, Klang, Selangor, 40470, Malaysia"
3157,15/02/2016,23:18:28,malay,male,fat,50.0,yes,toddler ,48.0,1.0,16.0,3.014436052,101.4286872,"Lorong Sentosa 8, Pandamaran, Majlis Perbandaran Klang, Klang, Selangor, 42000, Malaysia"
3158,14/01/2016,18:26:30,malay,female,thin,50.0,no,no_kids,24.0,0.0,15.0,3.007521979,101.3977013,"112, Lorong Bungur, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42009, Malaysia"
3159,21/01/2016,9:54:37,chinese,female,moderate,28.0,no,young,51.0,2.0,16.0,3.074594212,101.5047457,"Seksyen 7, Shah Alam, Petaling, Selangor, 40450, Malaysia"
3160,17/12/2015,20:45:19,chinese,male,fat,54.0,yes,young,53.0,1.0,8.0,3.027261942,101.5091005,"balancing reservoir, Jalan Panglima Hitam 35/26, Seksyen 35, Alam Impian, Shah Alam, Klang, Selangor, 40470, Malaysia"
3161,07/01/2016,15:29:52,foreigner,male,moderate,45.0,yes,no_kids,18.0,5.0,9.0,3.092658818,101.4627313,"Bandar Bukit Raja, Shah Alam, Petaling, Selangor, 40170, Malaysia"
3162,15/12/2015,17:07:27,malay,male,fat,42.0,yes,young,13.0,4.0,19.0,3.039149493,101.4739882,"Seksyen 36, Kampung Bukit Badak, Shah Alam, Klang, Selangor, 41000, Malaysia"
3163,06/01/2016,8:19:18,chinese,female,fat,37.0,yes,toddler ,60.0,3.0,18.0,3.01406417,101.4236187,"Jalan Nipah 5, Kampung Baru Pandamaran, Majlis Perbandaran Klang, Klang, Selangor, 42000, Malaysia"
3164,05/12/2015,9:26:38,foreigner,male,moderate,39.0,yes,toddler ,49.0,3.0,15.0,3.039160734,101.468911,"Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3165,17/01/2016,12:26:18,foreigner,female,fat,29.0,yes,no_kids,58.0,5.0,20.0,3.016634846,101.4835317,"Majlis Perbandaran Klang, Klang, Selangor, 40470, Malaysia"
3166,01/12/2015,8:17:10,malay,female,thin,42.0,no,baby,45.0,0.0,7.0,3.071111375,101.5027553,"Universiti Teknologi MARA Shah Alam, Jalan Ketiau 3/10, Seksyen 3, Shah Alam, Petaling, Selangor, 40450, Malaysia"
3167,19/01/2016,10:06:38,indian,male,thin,50.0,yes,no_kids,27.0,0.0,7.0,3.000549762,101.4942987,"Delloyd Malaysia, Jalan Kebun, Taman Camellia, Majlis Perbandaran Klang, Klang, Selangor, 40470, Malaysia"
3168,07/01/2016,14:34:35,chinese,female,thin,20.0,yes,toddler ,11.0,4.0,14.0,2.984293085,101.4495498,"Lebuhraya Shah Alam, Presint Cassia, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia"
3169,14/02/2016,0:03:17,indian,male,fat,22.0,yes,toddler ,54.0,0.0,19.0,3.03606566,101.5217481,"Kompleks Warga Emas, Jalan Pudina 24/39A, Seksyen 24, Taman Sri Muda, Shah Alam, Petaling, Selangor, 40300, Malaysia"
3170,14/01/2016,9:23:25,chinese,female,moderate,42.0,yes,no_kids,29.0,2.0,10.0,3.083477537,101.5078842,"7-Eleven, Jalan Cenderawasih 6/7, Seksyen 6, Shah Alam, Petaling, Selangor, 40604, Malaysia"
3171,08/02/2016,5:32:50,chinese,male,fat,58.0,yes,toddler ,22.0,2.0,21.0,3.071616067,101.5461315,"Lorong Motosikal Lebuhraya Persekutuan, D'Kayangan, Shah Alam, Petaling, Selangor, 40675, Malaysia"
3172,17/12/2015,6:17:21,chinese,male,fat,26.0,no,baby,38.0,0.0,11.0,3.038726563,101.4293027,"Teluk Pulai, Majlis Perbandaran Klang, Klang, Selangor, 41400, Malaysia"
3173,17/12/2015,10:16:33,foreigner,female,fat,25.0,no,toddler ,22.0,5.0,17.0,3.025782981,101.4559884,"Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3174,11/12/2015,11:03:20,malay,male,moderate,19.0,no,toddler,52.0,1.0,13.0,3.019674981,101.4336028,"Lorong Batu Unjur 6, Taman Bayu Perdana, Majlis Perbandaran Klang, Klang, Selangor, 41200, Malaysia"
3175,06/12/2015,8:33:50,indian,female,fat,28.0,no,toddler ,34.0,4.0,12.0,3.095084935,101.5570122,"Petronas TTDI Jaya, Jalan Juruwang A U2/A, Section U1, Shah Alam, Petaling, Selangor, 40150, Malaysia"
3176,24/12/2015,9:47:18,chinese,male,fat,37.0,no,no_kids,58.0,1.0,20.0,3.056645308,101.5242996,"Shah Alam, Jalan Nyiur 18/41, Seksyen 19, Shah Alam, Petaling, Selangor, 40200, Malaysia"
3177,17/01/2016,6:22:25,indian,male,moderate,41.0,yes,baby,19.0,0.0,21.0,3.065494518,101.5014171,"Universiti Teknologi MARA Shah Alam, Jalan Ketiau 3/10, Seksyen 3, Shah Alam, Petaling, Selangor, 40450, Malaysia"
3178,06/02/2016,9:51:20,foreigner,female,moderate,24.0,yes,young,38.0,1.0,21.0,3.000481848,101.4036753,"APM Automotive Holdings Bhd, Lebuh Raja Lumu, Kawasan Perindustrian Pandamaran, Pandamaran, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42009, Malaysia"
3179,08/01/2016,17:20:22,malay,male,moderate,48.0,yes,no_kids,23.0,1.0,13.0,3.084127618,101.3817297,"Sementa, Majlis Perbandaran Klang, Klang, Selangor, 42200, Malaysia"
3180,19/12/2015,13:10:23,malay,male,thin,51.0,no,baby,37.0,4.0,13.0,3.060812799,101.523402,"Jalan Linggis 15/24, Seksyen 15, Shah Alam, Petaling, Selangor, 40200, Malaysia"
3181,19/02/2016,5:47:37,malay,female,fat,60.0,no,no_kids,21.0,2.0,14.0,3.065128881,101.405053,"Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia"
3182,01/01/2016,2:11:15,foreigner,female,fat,35.0,yes,toddler,29.0,5.0,9.0,3.056371053,101.4013034,"Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia"
3183,12/01/2016,11:59:19,chinese,male,moderate,18.0,no,toddler ,47.0,0.0,18.0,3.036203622,101.4965283,"Seksyen 36, Shah Alam, Klang, Selangor, 40470, Malaysia"
3184,17/01/2016,4:32:02,foreigner,male,thin,56.0,yes,toddler ,23.0,5.0,21.0,3.025978613,101.4718707,"Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3185,22/12/2015,5:47:45,foreigner,male,thin,47.0,no,toddler,18.0,2.0,14.0,3.091041951,101.4347991,"Bandar Bukit Raja, Majlis Perbandaran Klang, Klang, Selangor, 41050, Malaysia"
3186,25/01/2016,1:01:58,indian,male,moderate,20.0,no,young,55.0,1.0,7.0,3.003706446,101.5418216,"Jalan Anggerik Vanilla 31/94, Seksyen 31, Kota Kemuning, Shah Alam, Klang, Selangor, Malaysia"
3187,13/02/2016,8:45:18,foreigner,male,fat,33.0,yes,toddler ,44.0,5.0,10.0,3.038580226,101.4681271,"Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3188,01/01/2016,22:38:54,foreigner,female,moderate,33.0,no,toddler ,53.0,4.0,21.0,3.091789565,101.4271678,"Bandar Bukit Raja, Majlis Perbandaran Klang, Klang, Selangor, 41050, Malaysia"
3189,22/02/2016,9:46:44,malay,male,fat,46.0,yes,young,52.0,0.0,21.0,3.074017448,101.4795609,"Seksyen 7, Shah Alam, Petaling, Selangor, 40450, Malaysia"
3190,05/02/2016,6:57:50,foreigner,male,thin,44.0,yes,baby,59.0,0.0,13.0,3.061972893,101.463519,"KPJ Klang Specialist Hospital, Persiaran Bukit Raja, Bandar Baru Klang, Majlis Perbandaran Klang, Klang, Selangor, 41150, Malaysia"
3191,20/12/2015,9:42:23,indian,male,fat,29.0,no,toddler,40.0,5.0,16.0,3.027334989,101.4049905,"Lorong Haji Jasmin, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 41250, Malaysia"
3192,01/01/2016,13:42:58,malay,male,fat,58.0,no,toddler,46.0,1.0,13.0,3.095629165,101.5094978,"Bicycle rental, Jalan Jujur, Shah Alam, Petaling, Selangor, 40604, Malaysia"
3193,20/12/2015,21:50:40,indian,female,moderate,22.0,yes,no_kids,52.0,5.0,11.0,3.035391549,101.4675108,"Majlis Perbandaran Klang, Klang, Selangor, 41000, Malaysia"
3194,09/01/2016,12:03:33,indian,male,thin,39.0,no,young,58.0,2.0,20.0,2.983935069,101.3844789,"Jambatan Selat Lumut, Pelabuhan Klang, Majlis Perbandaran Klang, Klang, Selangor, 42009, Malaysia"
3195,09/01/2016,12:24:42,malay,female,moderate,40.0,yes,young,25.0,1.0,9.0,3.075273152,101.3874471,"Majlis Perbandaran Klang, Klang, Selangor, 42100, Malaysia"
3196,31/01/2016,9:53:47,indian,female,moderate,29.0,no,toddler ,11.0,2.0,21.0,3.071215603,101.507018,"Persiaran Masjid, Shah Alam, Petaling, Selangor, 40604, Malaysia"
3197,14/01/2016,2:29:01,chinese,female,fat,21.0,no,baby,38.0,2.0,19.0,3.060763025,101.4767561,"Shah Alam, Petaling, Selangor, 41150, Malaysia"
3198,24/01/2016,21:01:58,malay,male,thin,18.0,yes,young,13.0,2.0,9.0,3.023202021,101.5534765,"Tiong Nam Logistics W8, 8, Jalan Sapir 33/7, Seksyen 33, Shah Alam, Klang, Selangor, 40400, Malaysia"
3199,01/02/2016,15:26:21,chinese,female,thin,18.0,yes,toddler,22.0,5.0,17.0,3.086944469,101.4641769,"Bandar Bukit Raja, Majlis Perbandaran Klang, Klang, Selangor, 41150, Malaysia"
3200,15/02/2016,14:55:53,chinese,female,moderate,31.0,yes,young,42.0,0.0,20.0,3.079275878,101.6569115,"Taman Kanagapuram, PJ Old Town, Petaling Jaya, Petaling, Selangor, 46000, Malaysia"
3201,17/12/2015,5:17:19,indian,male,moderate,30.0,yes,no_kids,22.0,0.0,16.0,3.067517753,101.7010419,"Jalan Perlak, Zone E, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3202,19/02/2016,0:11:32,foreigner,female,thin,42.0,yes,toddler,22.0,3.0,18.0,3.092971068,101.6742982,"Taman Goodwood, Pantai Dalam, Kuala Lumpur, 58200, Malaysia"
3203,07/12/2015,15:36:32,foreigner,female,thin,48.0,no,toddler ,21.0,4.0,20.0,3.104848344,101.6955651,"Lebuhraya Salak, Seputeh, Kuala Lumpur, 50614, Malaysia"
3204,07/02/2016,3:08:31,foreigner,female,thin,60.0,no,no_kids,20.0,2.0,10.0,3.111308346,101.6454725,"Jalan Bukit 11/2, PJ State, Petaling Jaya, Petaling, Selangor, 46200, Malaysia"
3205,15/01/2016,18:22:52,malay,female,fat,48.0,yes,young,16.0,3.0,15.0,3.093967797,101.6722531,"Lebuhraya Baru Pantai, Taman Goodwood, Pantai Dalam, Kuala Lumpur, 58200, Malaysia"
3206,23/02/2016,22:16:39,malay,female,fat,37.0,no,young,59.0,2.0,15.0,3.118819548,101.694936,"SJK (C) Kuen Cheng 2, Jalan Kerayong Aman, Seputeh, Kuala Lumpur, 50460, Malaysia"
3207,31/12/2015,13:16:12,malay,female,moderate,36.0,yes,no_kids,44.0,0.0,16.0,3.066872789,101.6821073,"Jalan 1/149L, Zone P, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3208,15/02/2016,1:11:54,indian,female,fat,56.0,yes,toddler ,38.0,5.0,11.0,3.068663588,101.6984939,"Jalan Wan Malini 1, Zone H, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3209,23/01/2016,6:43:02,foreigner,male,thin,45.0,no,no_kids,21.0,2.0,16.0,3.083983344,101.6637317,"Petaling Estate, Taman OUG, Kuala Lumpur, 58200, Malaysia"
3210,03/01/2016,14:44:22,chinese,female,moderate,41.0,no,young,46.0,5.0,11.0,3.083466265,101.7007304,"Megan Salak Park, Salak Selatan, Kuala Lumpur, 57100, Malaysia"
3211,29/02/2016,0:22:17,foreigner,male,fat,49.0,no,toddler ,22.0,2.0,10.0,3.088401288,101.6920349,"Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, Kuchai Lama, Kuala Lumpur, 58100, Malaysia"
3212,19/12/2015,0:32:46,malay,male,fat,25.0,yes,toddler ,33.0,0.0,12.0,3.111150916,101.7003808,"Setiawangsa–Pantai Expressway, MRT Escape Shaft 3, Cheras, Ulu Kelang, Kuala Lumpur, Gombak, Selangor, 50600, Malaysia"
3213,07/12/2015,8:08:43,chinese,male,moderate,43.0,no,baby,34.0,3.0,20.0,3.080903412,101.6764712,"Jalan Gembira, Taman United, Taman OUG, Kuala Lumpur, 58200, Malaysia"
3214,03/12/2015,16:03:47,foreigner,male,thin,44.0,no,toddler ,28.0,3.0,10.0,3.127228828,101.6829331,"Jalan Tun Sambanthan 1, Brickfields, Kuala Lumpur, 50470, Malaysia"
3215,27/12/2015,8:01:43,foreigner,male,thin,36.0,no,toddler,12.0,3.0,21.0,3.067389439,101.6582254,"Parklane OUG, Taman OUG, Kuala Lumpur, 47180, Malaysia"
3216,26/12/2015,6:18:23,indian,male,fat,28.0,yes,young,31.0,5.0,13.0,3.116350812,101.6830017,"Jalan Taman Seputeh, Seputeh, Kuala Lumpur, 50614, Malaysia"
3217,14/12/2015,12:31:05,foreigner,female,moderate,22.0,yes,toddler ,39.0,5.0,16.0,3.131804658,101.7047265,"Menara Zurich, Jalan Dewan Bahasa, Pudu, Kuala Lumpur, 50150, Malaysia"
3218,02/02/2016,23:47:42,chinese,female,thin,35.0,yes,toddler ,46.0,2.0,11.0,3.124798972,101.6533864,"University of Malaya, Lorong 12/14A, Seksyen 12, PJ State, Kuala Lumpur, Petaling, Selangor, 50603, Malaysia"
3219,01/03/2016,13:14:44,indian,female,thin,31.0,yes,baby,16.0,1.0,16.0,3.093596275,101.707437,"657B, Jalan 27, Kampung Baru Salak Selatan, Salak Selatan, Kuala Lumpur, 51020, Malaysia"
3220,01/02/2016,7:50:02,indian,female,thin,32.0,no,no_kids,21.0,5.0,19.0,3.101742979,101.6637917,"Pantai Dalam, Kuala Lumpur, 59200, Malaysia"
3221,27/01/2016,20:13:23,chinese,male,thin,36.0,no,toddler,47.0,4.0,20.0,3.136577355,101.6890867,"Jalan Stesen Sentral 2, KL Sentral, Kuala Lumpur, 50566, Malaysia"
3222,07/01/2016,19:21:00,indian,female,thin,22.0,yes,toddler ,23.0,5.0,21.0,3.117231913,101.6692148,"Tenaga National Sports Complex, Jalan Kilat, Tenaga Nasional Berhad, Bangsar, Kuala Lumpur, 50614, Malaysia"
3223,15/01/2016,10:34:16,malay,male,moderate,46.0,no,toddler ,59.0,1.0,19.0,3.073308998,101.7087387,"Jalan Lingkaran Tengah 2, Taman Castlefield, Sungai Besi, Kuala Lumpur, 57100, Malaysia"
3224,22/12/2015,7:48:26,foreigner,male,moderate,33.0,yes,toddler ,13.0,2.0,11.0,3.072674357,101.686765,"Jalan 7/149K, Zone N, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3225,08/02/2016,19:16:47,foreigner,female,moderate,44.0,yes,baby,44.0,5.0,14.0,3.070219953,101.6416693,"Jalan Petaling Jaya Selatan 1/15, Taman Kinrara, Subang Jaya, Petaling, Selangor, 46050, Malaysia"
3226,19/01/2016,1:23:51,malay,male,fat,45.0,yes,toddler,44.0,3.0,17.0,3.06722069,101.7058971,"Lebuhraya Sungai Besi, Taman Castlefield, Sungai Besi, Kuala Lumpur, 57000, Malaysia"
3227,26/12/2015,1:21:49,indian,female,fat,55.0,no,toddler ,25.0,1.0,20.0,3.100164783,101.6823402,"Jalan Desa Ria, Taman Danau Desa, Taman Desa, Kuala Lumpur, 58100, Malaysia"
3228,13/12/2015,8:14:34,indian,female,moderate,33.0,yes,no_kids,43.0,5.0,9.0,3.076791779,101.6744305,"Jalan Hujan Emas 3, Taman Overseas Union, Taman OUG, Kuala Lumpur, 58200, Malaysia"
3229,22/01/2016,7:45:38,foreigner,male,moderate,38.0,yes,no_kids,55.0,3.0,14.0,3.104291057,101.6512414,"Ramakrishna Mission, 36, Jalan 10/7, Seksyen 10, PJ State, Petaling Jaya, Petaling, Selangor, 46000, Malaysia"
3230,09/02/2016,12:33:23,foreigner,female,moderate,53.0,no,no_kids,19.0,5.0,11.0,3.099863529,101.7020276,"Lebuhraya Maju, Bandar Sri Permaisuri, Salak Selatan, Kuala Lumpur, 58100, Malaysia"
3231,17/01/2016,15:34:39,foreigner,male,fat,47.0,yes,no_kids,59.0,1.0,19.0,3.108399347,101.6535466,"Shell, Jalan Gasing, PJ State, Petaling Jaya, Petaling, Selangor, 46661, Malaysia"
3232,12/02/2016,8:51:16,foreigner,male,thin,38.0,no,toddler ,49.0,2.0,8.0,3.136091011,101.7024656,"Bangunan Chi Nan, Jalan Choo Cheng Khay, Merdeka View, Pudu, Kuala Lumpur, 50150, Malaysia"
3233,11/12/2015,0:12:50,foreigner,male,fat,38.0,no,toddler,48.0,5.0,11.0,3.134028316,101.6947197,"Jalan Syed Putra, Bukit Petaling, Kuala Lumpur, 50460, Malaysia"
3234,11/02/2016,5:48:49,chinese,female,moderate,30.0,no,toddler ,59.0,1.0,13.0,3.107391245,101.6943634,"Seputeh, Kuala Lumpur, 58100, Malaysia"
3235,29/02/2016,4:05:56,malay,female,thin,58.0,no,young,38.0,1.0,7.0,3.111620426,101.6410722,"Jalan 12/19, Seksyen 12, PJ State, Petaling Jaya, Petaling, Selangor, 46200, Malaysia"
3236,17/12/2015,15:38:32,malay,male,moderate,43.0,no,young,31.0,4.0,13.0,3.074967738,101.6482589,"Jalan PJS 3/50, PJS 3, Petaling Jaya Selatan, Petaling Jaya, Petaling, Selangor, 46990, Malaysia"
3237,08/01/2016,16:41:05,indian,male,moderate,45.0,yes,young,54.0,1.0,14.0,3.106845133,101.6888249,"Jalan Desa Mesra, Taman Danau Desa, Taman Desa, Kuala Lumpur, 58100, Malaysia"
3238,18/01/2016,13:36:25,indian,male,moderate,34.0,no,baby,33.0,1.0,11.0,3.134927694,101.7030455,"Wisma Mirama, Jalan Wisma Putra, Bukit Petaling, Pudu, Kuala Lumpur, 50150, Malaysia"
3239,30/01/2016,16:03:32,malay,female,thin,49.0,yes,young,36.0,0.0,13.0,3.1100484,101.6802076,"Jalan Taman Bukit Desa, Taman Desa, Kuala Lumpur, 50614, Malaysia"
3240,07/12/2015,10:23:45,malay,female,thin,30.0,yes,no_kids,55.0,3.0,15.0,3.071473352,101.694048,"Jalan Merah Silu, Taman Sri Petaling, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3241,09/02/2016,21:56:29,foreigner,male,fat,22.0,no,no_kids,36.0,0.0,11.0,3.085871566,101.7042004,"Jalan Vila Puncak Desa 2, Desa Petaling, Salak Selatan, Kuala Lumpur, 57100, Malaysia"
3242,02/12/2015,13:12:21,chinese,male,moderate,45.0,yes,no_kids,54.0,0.0,10.0,3.082611318,101.6888655,"99 Speedmart, Jalan Gembira, Taman Sri Serangkai, Kuchai Lama, Kuala Lumpur, 58200, Malaysia"
3243,02/02/2016,18:05:29,indian,male,fat,43.0,no,toddler ,43.0,4.0,13.0,3.074677173,101.6748561,"Jalan Hujan Emas 6, Taman Overseas Union, Taman OUG, Kuala Lumpur, 58200, Malaysia"
3244,04/02/2016,19:58:49,malay,female,moderate,23.0,yes,toddler,45.0,3.0,18.0,3.077349815,101.6989942,"Taman Salak Selatan, Salak Selatan, Kuala Lumpur, 57100, Malaysia"
3245,22/12/2015,7:53:01,malay,female,fat,44.0,yes,no_kids,22.0,2.0,14.0,3.111226565,101.7083058,"Jalan 1/89, Kawasan Perindustrian Trisegi, Kuala Lumpur, 55200, Malaysia"
3246,16/01/2016,1:47:50,indian,male,moderate,39.0,yes,baby,26.0,5.0,11.0,3.0767702,101.6999226,"Taman Salak Selatan, Salak Selatan, Kuala Lumpur, 57100, Malaysia"
3247,01/12/2015,23:02:22,chinese,male,thin,47.0,no,baby,29.0,3.0,16.0,3.119990536,101.6674743,"Pantai Hospital, Jalan Bukit Pantai, Bukit Pantai, Bangsar, Kuala Lumpur, 50614, Malaysia"
3248,25/02/2016,5:46:39,indian,female,thin,25.0,yes,no_kids,26.0,5.0,17.0,3.067800848,101.6916091,"Imperial Art College, Jalan Radin Anum 2, Zone J, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3249,06/01/2016,8:27:34,indian,female,fat,22.0,yes,no_kids,31.0,4.0,10.0,3.073646678,101.6966592,"Jalan Sri Petaling 5, Zone F, Bandar Baru Sri Petaling, Kuala Lumpur, 57000, Malaysia"
3250,27/12/2015,9:35:34,indian,female,moderate,34.0,no,toddler ,46.0,2.0,18.0,3.124666275,101.655607,"University of Malaya, Lorong 12/14A, Seksyen 12, PJ State, Kuala Lumpur, Petaling, Selangor, 50603, Malaysia"
3251,21/12/2015,8:18:27,indian,female,fat,35.0,yes,toddler,34.0,3.0,16.0,3.136862282,101.6955491,"Impian Kota, Jalan Manau, Bukit Bintang, Kuala Lumpur, 50000, Malaysia"
3252,23/02/2016,19:05:45,indian,male,thin,23.0,yes,young,58.0,5.0,14.0,3.110540535,101.6915387,"Lebuhraya Salak, Seputeh, Kuala Lumpur, 50614, Malaysia"
3253,04/01/2016,13:35:50,malay,male,fat,47.0,yes,baby,32.0,1.0,13.0,3.10061293,101.6471034,"3, Jalan Timur, Seksyen 52, PJ State, Petaling Jaya, Petaling, Selangor, 46200, Malaysia"
3254,31/01/2016,4:09:13,malay,male,fat,33.0,no,baby,22.0,0.0,13.0,3.112896496,101.6694822,"Wisma TV Angkasapuri, Setiawangsa–Pantai Expressway, Cheras, Ulu Kelang, Kuala Lumpur, Gombak, Selangor, 50600, Malaysia"
3255,31/12/2015,6:18:22,malay,male,thin,28.0,no,young,58.0,4.0,10.0,3.137805625,101.6450617,"TPC Kuala Lumpur, Lebuhraya Sprint, Bukit Kiara, Kuala Lumpur, 46350, Malaysia"
3256,28/12/2015,22:42:31,chinese,female,moderate,44.0,yes,toddler ,40.0,3.0,18.0,3.078189844,101.7029848,"Lebuhraya Kuala Lumpur–Seremban, Desa Petaling, Kuala Lumpur, 57100, Malaysia"
3257,12/02/2016,7:22:45,indian,male,fat,18.0,no,young,12.0,0.0,11.0,3.101973668,101.6540436,"Jalan Bukit Badak 5/17, Seksyen 5, Bukit Gasing, Petaling Jaya, Petaling, Selangor, 46000, Malaysia"
3258,11/02/2016,10:19:32,chinese,male,moderate,47.0,yes,young,38.0,4.0,13.0,3.089274193,101.6459583,"Jalan 4/46, Seksyen 4, PJ Old Town, Petaling Jaya, Petaling, Selangor, 46990, Malaysia"
3259,22/01/2016,18:54:42,indian,female,thin,60.0,yes,no_kids,59.0,0.0,8.0,3.112676555,101.7043502,"Lebuhraya Kuala Lumpur–Seremban, Razak Mansion, Kuala Lumpur, 55200, Malaysia"
3260,23/02/2016,5:43:02,chinese,male,thin,38.0,yes,toddler,40.0,4.0,8.0,3.108035112,101.685105,"Taman Danau Desa, Taman Desa, Kuala Lumpur, 58100, Malaysia"
3261,24/12/2015,17:19:15,chinese,female,moderate,34.0,yes,young,60.0,0.0,20.0,3.087827228,101.6897026,"Shell, Jalan Kuchai Maju, Kuchai Entrepreneurs Park, Kuchai Lama, Kuala Lumpur, 58100, Malaysia"
3262,01/02/2016,8:50:42,malay,female,fat,31.0,no,toddler ,48.0,3.0,17.0,3.133165982,101.6438872,"Jalan KGPA, Kuala Lumpur, 46350, Malaysia"
